data_year,utility_characteristics_facility_number,utility_characteristics_facility_name,utility_number,utility_name,state,ba_code,residential_revenues_thousand_dollars,residential_sales_megawatthours,residential_customers_count,commercial_revenues_thousand_dollars,commercial_sales_megawatthours,commercial_customers_count,industrial_revenues_thousand_dollars,industrial_sales_megawatthours,industrial_customers_count,transportation_revenues_thousand_dollars,transportation_sales_megawatthours,transportation_customers_count,total_revenues_thousand_dollars,total_sales_megawatthours,total_customers_count
2024,61358.0,IGS Solar I - BWI5,65164.0,CleanCapital Holdings,MD,PJM,0.0,0.0,0.0,194.0,1991.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,1991.0,1.0
2024,61359.0,IGS Solar I - EWR5,65164.0,CleanCapital Holdings,NJ,PJM,0.0,0.0,0.0,132.0,3589.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,3589.0,1.0
2024,61360.0,IGS Solar I - EWR6,65164.0,CleanCapital Holdings,NJ,PJM,0.0,0.0,0.0,128.0,3271.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,3271.0,1.0
2024,61466.0,IOS - ERW9,62915.0,Madison Energy Holdings LLC,NJ,PJM,0.0,0.0,0.0,638.0,6863.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,638.0,6863.0,1.0
2024,63414.0,IOS II-LAX9,62915.0,Madison Energy Holdings LLC,CA,CISO,0.0,0.0,0.0,392.0,7208.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,7208.0,1.0
2024,57799.0,"ISH Solar Central, LLC",59139.0,SunEdison LLC,NJ,PJM,0.0,0.0,0.0,215.0,1589.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,1589.0,1.0
2024,60822.0,Intel - Ocotillo Campus Solar,57313.0,Tesla Inc.,AZ,AZPS,0.0,0.0,0.0,250.0,2347.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,2347.0,1.0
2024,58086.0,Intel Folsom,57313.0,Tesla Inc.,CA,,0.0,0.0,0.0,126.0,1457.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,1457.0,1.0
2024,58954.0,Intel Folsom Phase 2,57313.0,Tesla Inc.,CA,,0.0,0.0,0.0,168.0,1532.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,1532.0,1.0
2024,61152.0,Intel Folsom Phase 3,57313.0,Tesla Inc.,CA,,0.0,0.0,0.0,838.0,9051.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,838.0,9051.0,1.0
2024,62374.0,JBAB - Washington DC,61907.0,"JBAB Solar I, LLC.",DC,PJM,0.0,0.0,0.0,408.0,8168.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,8168.0,1.0
2024,64629.0,JM Huber at Quincy,63511.0,"Luminace Solar Illinois 2, LLC",IL,MISO,0.0,0.0,0.0,0.0,0.0,0.0,88.0,2205.0,1.0,0.0,0.0,0.0,88.0,2205.0,1.0
2024,58793.0,JMB Mcguire-Dix-Lakehurst Solar Project,60281.0,"Altus Power America Management, LLC",NJ,PJM,0.0,0.0,0.0,714.0,9954.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,9954.0,1.0
2024,60113.0,Jackson Board of Education-Liberty HS,57313.0,Tesla Inc.,NJ,PJM,0.0,0.0,0.0,170.0,1797.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,1797.0,1.0
2024,63530.0,Jersey City DWP,60584.0,Onyx Asset Services Group,NJ,PJM,0.0,0.0,0.0,76.0,1237.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,1237.0,1.0
2024,58654.0,Jersey Gardens Phase 2,58591.0,CF Jersey Gardens Owner Two LLC,NJ,PJM,0.0,0.0,0.0,612.0,2966.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,2966.0,1.0
2024,56300.0,Jersey-Atlantic Wind Farm,50123.0,"Leeward Asset Management, LLC",NJ,PJM,0.0,0.0,0.0,0.0,0.0,0.0,843.0,10600.0,1.0,0.0,0.0,0.0,843.0,10600.0,1.0
2024,58292.0,Jewish Community Center PV,61012.0,AES Distributed Energy,AZ,AZPS,0.0,0.0,0.0,292.0,1792.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,1792.0,1.0
2024,66163.0,Jicarilla Solar 1 LLC,65265.0,Repsol Renewables NA,NM,PNM,0.0,0.0,0.0,1128.0,105251.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,105251.0,0.0
2024,61878.0,John A Logan College Solar,63359.0,"REA Investments, LLC",IL,MISO,0.0,0.0,0.0,424.0,2441.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,2441.0,1.0
2024,57723.0,"Johnson Matthey, Inc. Solar",56976.0,"Luminace Solar New Jersey II, LLC",NJ,PJM,0.0,0.0,0.0,0.0,0.0,0.0,325.0,5413.0,1.0,0.0,0.0,0.0,325.0,5413.0,1.0
2024,66730.0,Jordan Energy-DFA Middlebury Center Plan,64872.0,"Distributed Solar Development, LLC",PA,PJM,0.0,0.0,0.0,0.0,0.0,0.0,157.0,1739.0,1.0,0.0,0.0,0.0,157.0,1739.0,1.0
2024,62739.0,KDC Solar ASGM,65164.0,CleanCapital Holdings,NJ,PJM,0.0,0.0,0.0,0.0,0.0,0.0,463.0,6623.0,1.0,0.0,0.0,0.0,463.0,6623.0,1.0
2024,62746.0,KDC Solar CSCP LLC,65164.0,CleanCapital Holdings,NJ,PJM,0.0,0.0,0.0,466.0,4701.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,4701.0,1.0
2024,66655.0,KDC Solar CV Animal Control LLC,65665.0,KDC Solar CV Animal Control LLC,MD,PJM,0.0,0.0,0.0,232.0,3144.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,3144.0,1.0
2024,66652.0,KDC Solar CV Ascend One LLC,65662.0,KDC Solar CV Ascend One LLC,MD,PJM,0.0,0.0,0.0,272.0,3679.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,3679.0,1.0
2024,66653.0,KDC Solar CV Cedar Lane Park LLC,65663.0,KDC Solar CV Cedar Lane Park LLC,MD,PJM,0.0,0.0,0.0,229.0,3100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,3100.0,1.0
2024,66654.0,KDC Solar CV Central MD Regional Transit,65664.0,KDC Solar CV Central MD Regional Transit LLC,MD,PJM,0.0,0.0,0.0,216.0,2929.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,2929.0,1.0
2024,66656.0,KDC Solar CV O'Donnell Property LLC,65666.0,KDC Solar CV O'Donnell Property LLC,MD,PJM,0.0,0.0,0.0,223.0,3012.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,3012.0,1.0
2024,59910.0,"KDC Solar PR1, LLC",65164.0,CleanCapital Holdings,NJ,PJM,0.0,0.0,0.0,2271.0,27117.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2271.0,27117.0,1.0
2024,65984.0,KDC Solar TC Blandair Park LLC,65164.0,CleanCapital Holdings,MD,PJM,0.0,0.0,0.0,276.0,3738.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,3738.0,1.0
2024,65983.0,KDC Solar TC George Howard LLC,65164.0,CleanCapital Holdings,MD,PJM,0.0,0.0,0.0,251.0,3401.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,3401.0,1.0
2024,65982.0,KDC Solar TC Little Patuxent WWTP LLC,65164.0,CleanCapital Holdings,MD,PJM,0.0,0.0,0.0,282.0,3815.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,3815.0,1.0
2024,65691.0,KSU Trumbull,62915.0,Madison Energy Holdings LLC,OH,PJM,0.0,0.0,0.0,151.0,1583.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,1583.0,1.0
2024,10805.0,Kenilworth Energy Facility,5530.0,E F Kenilworth LLC,NJ,PJM,0.0,0.0,0.0,0.0,0.0,0.0,3759.0,44384.0,1.0,0.0,0.0,0.0,3759.0,44384.0,1.0
2024,64030.0,Kenmare - Sullivan Community College,61944.0,MN8 Energy LLC,NY,NYIS,0.0,0.0,0.0,191.0,2593.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,2593.0,1.0
2024,58243.0,Kent County - Worton Complex,63249.0,Terraform Arcadia,MD,PJM,0.0,0.0,0.0,142.0,1370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,1370.0,1.0
2024,68614.0,Kern Del Oro,66996.0,"REC KDO, LLC",CA,CISO,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
2024,59098.0,Kettering Solar 1,57313.0,Tesla Inc.,CA,CISO,0.0,0.0,0.0,206.0,1619.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,1619.0,1.0
2024,59099.0,Kettering Solar 2,57313.0,Tesla Inc.,CA,CISO,0.0,0.0,0.0,239.0,1894.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,1894.0,1.0
2024,61628.0,Kilroy Solar,61227.0,Nautilus Solar Solutions,CA,CISO,0.0,0.0,0.0,921.0,6445.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,921.0,6445.0,8.0
2024,62614.0,Kinder Morgan Fordham,62067.0,Powerflex,NY,NYIS,0.0,0.0,0.0,1067.0,3881.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1067.0,3881.0,2.0
2024,55581.0,King Mountain Wind Ranch 1,6354.0,FPL Energy Upton Wind LP,TX,ERCO,0.0,0.0,0.0,12233.0,547958.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12233.0,547958.0,1.0
2024,57119.0,Koda Biomass Plant,56413.0,Koda Energy LLC,MN,MISO,0.0,0.0,0.0,0.0,0.0,0.0,5126.0,49852.0,1.0,0.0,0.0,0.0,5126.0,49852.0,1.0
2024,57009.0,Kohls San Bernardino Solar Facility,65923.0,"SunE WF3 KHL A Holdings, LLC",CA,CISO,0.0,0.0,0.0,133.0,943.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,943.0,1.0
2024,60765.0,L'Oreal Franklin,61944.0,MN8 Energy LLC,NJ,PJM,0.0,0.0,0.0,156.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,1250.0,1.0
2024,60766.0,L'Oreal Monmouth,61944.0,MN8 Energy LLC,NJ,PJM,0.0,0.0,0.0,386.0,2564.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,2564.0,1.0
2024,57868.0,L'Oreal Piscataway,61944.0,MN8 Energy LLC,NJ,PJM,0.0,0.0,0.0,209.0,1571.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,1571.0,1.0
2024,67520.0,LRWRA,66242.0,"Entegrity Solar LRWRA, LLC",AR,MISO,0.0,0.0,0.0,127.0,2402.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,2402.0,1.0
2024,63413.0,LTMUA,61944.0,MN8 Energy LLC,NJ,PJM,0.0,0.0,0.0,65.0,1338.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1338.0,1.0
2024,64142.0,LabCorp Engine,60571.0,"AEP Onsite Partners, LLC",NJ,PJM,0.0,0.0,0.0,20.0,235.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,235.0,1.0
2024,58539.0,Lake Pleasant WTP,61944.0,MN8 Energy LLC,AZ,AZPS,0.0,0.0,0.0,973.0,12947.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,973.0,12947.0,1.0
2024,59744.0,Lakeland Electric Co. (FL)-Airport 1,65922.0,"SunE W12DG-B, LLC",FL,TEC,0.0,0.0,0.0,450.0,2373.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,2373.0,1.0
2024,62454.0,Lakewood Cheddar School,61944.0,MN8 Energy LLC,NJ,PJM,0.0,0.0,0.0,39.0,674.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,674.0,1.0
2024,58634.0,Lancaster Baptist Church,57313.0,Tesla Inc.,CA,CISO,0.0,0.0,0.0,159.0,1441.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,1441.0,1.0
2024,58963.0,Las Virgenes Municipal Water District,57313.0,Tesla Inc.,CA,CISO,0.0,0.0,0.0,172.0,1640.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,1640.0,1.0
2024,61389.0,Letchworth Solar Project,60571.0,"AEP Onsite Partners, LLC",NY,NYIS,0.0,0.0,0.0,193.0,1788.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,1788.0,1.0
2024,62274.0,Liberty HS Solar Project,61944.0,MN8 Energy LLC,CA,CISO,0.0,0.0,0.0,335.0,2499.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,2499.0,1.0
2024,58231.0,Lincoln Financial Field,58203.0,NRG Energy Center Eagles LLC,PA,PJM,0.0,0.0,0.0,574.0,2730.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,574.0,2730.0,1.0
2024,65382.0,Lincoln WWTF Hybrid,64724.0,"Lincoln Solar Star, LLC",CA,CISO,0.0,0.0,0.0,519.0,6437.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,6437.0,1.0
2024,65257.0,Lineage MS,62915.0,Madison Energy Holdings LLC,MS,MISO,0.0,0.0,0.0,60.0,627.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,627.0,1.0
2024,57768.0,Longwood Gardens,57078.0,Ecogy Pennsylvania Systems LLC,PA,PJM,0.0,0.0,0.0,173.0,1755.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,1755.0,1.0
2024,55217.0,Los Medanos Energy Center,2843.0,Los Medanos Energy Center LLC,CA,CISO,0.0,0.0,0.0,0.0,0.0,0.0,13899.0,381678.0,2.0,0.0,0.0,0.0,13899.0,381678.0,2.0
2024,66733.0,Lost Hills Oilfield,64872.0,"Distributed Solar Development, LLC",CA,CISO,0.0,0.0,0.0,0.0,0.0,0.0,440.0,4484.0,1.0,0.0,0.0,0.0,440.0,4484.0,1.0
2024,65486.0,Love Lane Solar,56990.0,NJR Clean Energy Ventures Corporation,NJ,PJM,0.0,0.0,0.0,0.0,2357.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2357.0,1.0
2024,60769.0,Lower Cape May HS,61944.0,MN8 Energy LLC,NJ,PJM,0.0,0.0,0.0,146.0,1928.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,1928.0,1.0
2024,59135.0,Ludlow Landfill,65164.0,CleanCapital Holdings,MA,ISNE,0.0,0.0,0.0,184.0,3351.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,3351.0,1.0
2024,67670.0,MD JESSUP 7950 OCEANO AVE,66303.0,PFMD LL Jessup LLC,MD,PJM,0.0,0.0,0.0,0.0,0.0,0.0,45.0,622.0,1.0,0.0,0.0,0.0,45.0,622.0,1.0
2024,60496.0,MEBA,60281.0,"Altus Power America Management, LLC",MD,PJM,0.0,0.0,0.0,185.0,2394.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,2394.0,1.0
2024,62323.0,Macy's MD Joppa Solar Project,61821.0,"Northstar Macy's Maryland 2015, LLC",MD,PJM,0.0,0.0,0.0,18.0,220.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,220.0,1.0
2024,58522.0,Madera Community Hospital,65164.0,CleanCapital Holdings,CA,CISO,0.0,0.0,0.0,12.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,71.0,1.0
2024,61725.0,Madison County,60571.0,"AEP Onsite Partners, LLC",NY,NYIS,0.0,0.0,0.0,170.0,2009.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,2009.0,1.0
2024,66316.0,Madison Solar (VA),64904.0,AES Clean Energy,VA,PJM,0.0,0.0,0.0,620.0,21734.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,21734.0,1.0
2024,62639.0,Manchester Community College East,60584.0,Onyx Asset Services Group,CT,ISNE,0.0,0.0,0.0,103.0,1538.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,1538.0,1.0
2024,62640.0,Manchester Community College North,60584.0,Onyx Asset Services Group,CT,ISNE,0.0,0.0,0.0,67.0,1450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1450.0,1.0
2024,57005.0,Mariani Packing Vacaville Solar,56431.0,SunE U6 Holdings LLC,CA,CISO,0.0,0.0,0.0,248.0,1252.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,1252.0,1.0
2024,58443.0,Martin Limestone Solar Array,58438.0,Sunstream Energy LLC,PA,PJM,0.0,0.0,0.0,0.0,0.0,0.0,124.0,1552.0,1.0,0.0,0.0,0.0,124.0,1552.0,1.0
2024,68605.0,Mauna Loa Macadamia Nut,66970.0,Macadamia Nut Road Solar Project 2019,HI,HECO,0.0,0.0,0.0,0.0,0.0,0.0,284.0,1386.0,1.0,0.0,0.0,0.0,284.0,1386.0,1.0
2024,57646.0,McCormick & Co. Inc. at Belcamp,56975.0,"Luminace Solar Maryland, LLC",MD,PJM,0.0,0.0,0.0,0.0,0.0,0.0,338.0,2251.0,1.0,0.0,0.0,0.0,338.0,2251.0,1.0
2024,57662.0,McGraw Hill Solar,56990.0,NJR Clean Energy Ventures Corporation,NJ,PJM,0.0,0.0,0.0,0.0,16956.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16956.0,1.0
2024,59277.0,Medford WWTP,56990.0,NJR Clean Energy Ventures Corporation,NJ,PJM,0.0,0.0,0.0,213.0,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,2017.0,1.0
2024,10883.0,Medical Area Total Energy Plant,12258.0,MATEP LLC,MA,ISNE,0.0,0.0,0.0,53485.0,291724.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,53485.0,291724.0,6.0
2024,61137.0,Medtronic Solar,63359.0,"REA Investments, LLC",PR,NA,0.0,0.0,0.0,282.0,978.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,978.0,1.0
2024,58882.0,Mercer County Community College,58754.0,Sunlight General Mercer Solar LLC,NJ,PJM,0.0,0.0,0.0,325.0,9105.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,9105.0,1.0
2024,59136.0,Methuen Landfill,65164.0,CleanCapital Holdings,MA,ISNE,0.0,0.0,0.0,148.0,1572.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,1572.0,1.0
2024,10180.0,Metro Wastewater Reclamation District,56527.0,ENGIE Denver Metro LLC,CO,PSCO,0.0,0.0,0.0,0.0,0.0,0.0,1697.0,37374.0,1.0,0.0,0.0,0.0,1697.0,37374.0,1.0
2024,66048.0,"Middleton Biogas Solar, LLC",65220.0,"Middleton Biogas Solar, LLC",WI,MISO,0.0,0.0,0.0,0.0,0.0,0.0,540.0,3292.0,1.0,0.0,0.0,0.0,540.0,3292.0,1.0
2024,10745.0,Midland Cogeneration Venture,12492.0,Midland Cogeneration Venture,MI,MISO,0.0,0.0,0.0,0.0,0.0,0.0,9933.0,387964.0,1.0,0.0,0.0,0.0,9933.0,387964.0,1.0
2024,59789.0,Millbrook School,57313.0,Tesla Inc.,NY,NYIS,0.0,0.0,0.0,135.0,1800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,1800.0,1.0
2024,58822.0,Millville City Sewer Auth WTP,61944.0,MN8 Energy LLC,NJ,PJM,0.0,0.0,0.0,121.0,1240.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,1240.0,1.0
2024,67463.0,Mineral Gap,65043.0,Madison Energy Investments LLC,VA,LGEE,0.0,0.0,0.0,340.0,4925.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,4925.0,1.0
2024,63511.0,Mohonasen Central School District,57313.0,Tesla Inc.,NY,NYIS,0.0,0.0,0.0,172.0,1633.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,1633.0,1.0
2024,65416.0,"Monroe 009452 SCS Cozad, LLC",61230.0,"Arevon Energy, Inc.",NE,SWPP,0.0,0.0,0.0,155.0,2494.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,2494.0,1.0
2024,58633.0,Monterey Regional Water Pollution Contro,57313.0,Tesla Inc.,CA,CISO,0.0,0.0,0.0,229.0,1234.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,1234.0,1.0
2024,60820.0,Montgomery County Correctional Facility,57313.0,Tesla Inc.,MD,PJM,0.0,0.0,0.0,89.0,1974.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,1974.0,1.0
2024,61608.0,Montgomery County Solar,61211.0,Montgomery County Solar,MD,PJM,0.0,0.0,0.0,419.0,2720.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,2720.0,1.0
2024,63073.0,Mooseheart School Solar,62856.0,"Forefront Power, LLC",IL,PJM,0.0,0.0,0.0,117.0,3696.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,3696.0,1.0
2024,57362.0,Morgantown Solar Park,56701.0,The Hankin Group,PA,PJM,0.0,0.0,0.0,0.0,0.0,0.0,126.0,1859.0,1.0,0.0,0.0,0.0,126.0,1859.0,1.0
2024,55216.0,Morris Cogeneration LLC,54755.0,Morris Cogeneration LLC,IL,PJM,0.0,0.0,0.0,0.0,0.0,0.0,8226.0,453147.0,1.0,0.0,0.0,0.0,8226.0,453147.0,1.0
2024,61003.0,Musgrave East Solar Farm,60643.0,Artemis Solar LLC,NY,NYIS,0.0,0.0,0.0,310.0,2783.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,2783.0,1.0
2024,61015.0,Musgrave West Solar Farm,60643.0,Artemis Solar LLC,NY,NYIS,0.0,0.0,0.0,322.0,2889.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,2889.0,1.0
2024,60857.0,NES Rutgers Solar,60516.0,NES Rutgers LLC,NJ,PJM,0.0,0.0,0.0,0.0,0.0,0.0,96.0,1064.0,1.0,0.0,0.0,0.0,96.0,1064.0,1.0
2024,62208.0,NIST Solar,61419.0,"Luminace Solar MC, LLC",MD,PJM,0.0,0.0,0.0,494.0,5552.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,5552.0,1.0
2024,65450.0,NY - PANYNJ - LaGuardia - Rooftop,62856.0,"Forefront Power, LLC",NY,NYIS,0.0,0.0,0.0,99.0,999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,999.0,1.0
2024,57462.0,Napoleon Solar I,56780.0,Enfinity BNB Napoleon Solar LLC,OH,PJM,0.0,0.0,0.0,571.0,10848.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,571.0,10848.0,1.0
2024,62710.0,Nationals,63249.0,Terraform Arcadia,DC,PJM,0.0,0.0,0.0,84.0,1606.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,1606.0,1.0
2024,57764.0,Naval Air Weapons Station China Lake,61944.0,MN8 Energy LLC,CA,CISO,0.0,0.0,0.0,3236.0,22005.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3236.0,22005.0,1.0
2024,61737.0,Navy Yard Peaker Station,61353.0,Philadelphia Authority for Industrial Development,PA,PJM,0.0,0.0,0.0,0.0,0.0,0.0,233.0,1269.0,5.0,0.0,0.0,0.0,233.0,1269.0,5.0
2024,10427.0,New-Indy Ontario Mill,22091.0,New-Indy Ontario LLC,CA,CISO,0.0,0.0,0.0,0.0,0.0,0.0,842.0,9174.0,2.0,0.0,0.0,0.0,842.0,9174.0,2.0
2024,66201.0,Niagara Bottling - Bloomfield,65330.0,"Westbound Solar 3, LLC",CT,ISNE,0.0,0.0,0.0,358.0,4541.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,4541.0,1.0
2024,65652.0,Niagara Bottling - Rialto,63432.0,SkyHigh 2 Solar,CA,CISO,0.0,0.0,0.0,412.0,7579.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,7579.0,1.0
2024,64389.0,Niagara Bottling - Seguin,63432.0,SkyHigh 2 Solar,TX,ERCO,0.0,0.0,0.0,510.0,7974.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,7974.0,1.0
2024,63363.0,Niagara Bottling Stockton,65849.0,ClearGen LLC,CA,CISO,0.0,0.0,0.0,55.0,870.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,870.0,1.0
2024,60806.0,North Bergen Solar,60268.0,"Hartz Solar, LLC",NJ,PJM,0.0,0.0,0.0,235.0,2196.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,2196.0,1.0
2024,58358.0,North Jersey Media Group Solar Facility,63068.0,CVI CleanCapital Solar 4 LLC,NJ,PJM,0.0,0.0,0.0,249.0,4143.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,4143.0,1.0
2024,68221.0,North Kern 1,65043.0,Madison Energy Investments LLC,CA,CISO,0.0,0.0,0.0,294.0,3862.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,3862.0,1.0
2024,68220.0,North Kern 2,65043.0,Madison Energy Investments LLC,CA,CISO,0.0,0.0,0.0,184.0,2417.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,2417.0,1.0
2024,68599.0,North Kern 3,65043.0,Madison Energy Investments LLC,CA,CISO,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
2024,68393.0,North Stafford HS,65043.0,Madison Energy Investments LLC,VA,PJM,0.0,0.0,0.0,40.0,414.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,414.0,1.0
2024,65412.0,"Northern Cardinal Solar SCS IL 1, LLC",61230.0,"Arevon Energy, Inc.",IL,MISO,0.0,0.0,0.0,770.0,16733.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,16733.0,1.0
2024,57798.0,OBP Cogen,57120.0,OBP Cogen LLC,NY,NYIS,0.0,0.0,0.0,10200.0,54888.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10200.0,54888.0,1.0
2024,60913.0,Ohio Northern University Solar Site,60571.0,"AEP Onsite Partners, LLC",OH,PJM,0.0,0.0,0.0,428.0,4036.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,4036.0,1.0
2024,50413.0,Olmsted Waste Energy,21995.0,Olmsted County Public Works,MN,MISO,0.0,0.0,0.0,273.0,1981.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,1981.0,1.0
2024,60114.0,Oneida County- DPW,57313.0,Tesla Inc.,NY,ISNE,0.0,0.0,0.0,121.0,1776.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,1776.0,1.0
2024,60097.0,Onondaga County - Metro Water Board,57313.0,Tesla Inc.,NY,NYIS,0.0,0.0,0.0,64.0,1099.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1099.0,1.0
2024,60098.0,Onondaga County - Oak Orchard WWTP,57313.0,Tesla Inc.,NY,NYIS,0.0,0.0,0.0,165.0,2448.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,2448.0,1.0
2024,60462.0,Onondaga County- Clearwater,57313.0,Tesla Inc.,NY,ISNE,0.0,0.0,0.0,196.0,2840.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,2840.0,1.0
