utility_characteristics_year,state,utility_number,utility_name,ba_code,number_and_capacity_mw_number_of_generators,number_and_capacity_mw_total_capacity,number_and_capacity_mw_capacity_back_up_only,number_and_capacity_mw_capacity_utility_owned,photovoltaic_mw_type,photovoltaic_mw_residential,photovoltaic_mw_commercial,photovoltaic_mw_industrial,photovoltaic_mw_transportation,photovoltaic_mw_direct_connected,photovoltaic_mw_total,battery_mw_residential,battery_mw_commercial,battery_mw_industrial,battery_mw_transportation,battery_mw_direct_connected,battery_mw_total,battery_energy_mwh_residential,battery_energy_mwh_commercial,battery_energy_mwh_industrial,battery_energy_mwh_transportation,battery_energy_mwh_direct_connected,battery_energy_mwh_total,wind_mw_residential,wind_mw_commercial,wind_mw_industrial,wind_mw_transportation,wind_mw_direct_connected,wind_mw_total,hydroelectric_mw_residential,hydroelectric_mw_commercial,hydroelectric_mw_industrial,hydroelectric_mw_transportation,hydroelectric_mw_direct_connected,hydroelectric_mw_total,fuel_cells_mw_residential,fuel_cells_mw_commercial,fuel_cells_mw_industrial,fuel_cells_mw_transportation,fuel_cells_mw_direct_connected,fuel_cells_mw_total,internal_combustion_mw_residential,internal_combustion_mw_commercial,internal_combustion_mw_industrial,internal_combustion_mw_transportation,internal_combustion_mw_direct_connected,internal_combustion_mw_total,combustion_turbine_mw_residential,combustion_turbine_mw_commercial,combustion_turbine_mw_industrial,combustion_turbine_mw_transportation,combustion_turbine_mw_direct_connected,combustion_turbine_mw_total,steam_mw_residential,steam_mw_commercial,steam_mw_industrial,steam_mw_transportation,steam_mw_direct_connected,steam_mw_total,other_mw_residential,other_mw_commercial,other_mw_industrial,other_mw_transportation,other_mw_direct_connected,other_mw_total,total_mw_residential,total_mw_commercial,total_mw_industrial,total_mw_transportation,total_mw_direct_connected,total_mw_total
2024,MS,12686.0,Mississippi Power Co,SOCO,32,0.406,,0.005,DC,0.109,0.23,0.065,0,0,0.404,,,,,,0,,,,,,0,,0.002,,,,0.002,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0.109,0.232,0.065,0,0,0.406
2024,MS,13227.0,Natchez Trace Elec Power Assn,TVA,7,0.11,0,0,AC,0.052,0.058,0,0,0,0.11,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0.058,0,0,0,0.11
2024,MS,13412.0,City of New Albany - (MS),TVA,3,0.06,0,0,AC,0.006,0.054,0,0,0,0.06,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.054,0,0,0,0.06
2024,MS,13735.0,Northcentral Mississippi E P A,TVA,8,0.088,0,0,AC,0.082,0.006,0,0,0,0.088,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0.006,0,0,0,0.088
2024,MS,14275.0,City of Oxford - (MS),TVA,2,0.012,0,0,AC,0.012,0,0,0,0,0.012,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0.012
2024,MS,15211.0,Pontotoc Electric Power Assn,TVA,2,1.002,0,0,AC,0.003,0,0,0,0,0.003,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999,0,0,0,0.999,0.003,0.999,0,0,0,1.002
2024,MS,15334.0,Prentiss County Elec Pwr Assn,TVA,1,0.004,0,0,AC,0,0.004,0,0,0,0.004,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0.004
2024,MS,17252.0,Singing River Elec Cooperative,MISO,207,1.621,,,AC,1.505,0.106,,,,1.611,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,0.01,,,,0.01,,,,,,0,,,,,,0,,,,,,0,1.505,0.116,0,0,0,1.621
2024,MS,18006.0,City of Starkville,TVA,5,0.305,0,0,AC,0.005,0.3,0,0,0,0.305,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.3,0,0,0,0.305
2024,MS,18447.0,Tallahatchie Valley E P A,TVA,3,0.041,0,0,AC,0.009,0.032,0,0,0,0.041,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.032,0,0,0,0.041
2024,MS,18943.0,Tippah Electric Power Assn,TVA,1,0.002,0,0,AC,0.002,0,0,0,0,0.002,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0.002
2024,MS,19007.0,Tombigbee Electric Power Assn,TVA,8,0.042,0,0,AC,0.042,0,0,0,0,0.042,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0,0,0,0,0.042
2024,MS,19273.0,City of Tupelo - (MS),TVA,1,0.05,0,0,AC,0,0.05,0,0,0,0.05,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0.05
2024,MS,40302.0,North East Mississippi EPA,TVA,5,0.033,0,0,AC,0.033,0,0,0,0,0.033,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0.033
2024,MS,40303.0,Monroe County Elec Power Assn,TVA,2,0.022,0,0,AC,0.022,0,0,0,0,0.022,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0,0,0,0,0.022
2024,MS,99999.0,State Adjustment,MISO,,-0.262,,,,,,,,-0.262,-0.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.262,-0.262
2024,MS,99999.0,State Adjustment,SOCO,,-0.07,,,,-0.019,-0.04,-0.011,,0,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019,-0.04,-0.011,,0,-0.07
2024,MT,6395.0,Flathead Electric Coop Inc,BPAT,2,0.286,,,,,,,,,0.0,,,,,,0,,,,,,0,,,,,,0,,0.286,,,,0.286,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0,0.286,0,0,0,0.286
2024,MT,12825.0,NorthWestern Energy LLC - (MT),NWMT,46,6.218,0.33,0.33,AC,,,,,0.33,0.33,,,,,,0,,,,,,0,,,,,2.175,2.175,,0.23,,,3.423,3.653,,,,,,0,,,,,,0,,0.06,,,,0.06,,,,,,0,,,,,,0,0,0.29,0,0,5.928,6.218
2024,MT,99999.0,State Adjustment,NWMT,,0.165,,,,,0.124,,,0.041,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.124,,,0.041,0.165
2024,MT,99999.0,State Adjustment,SWPP,,0.1,,,,0.1,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,0.1
2024,NC,232.0,City of Albemarle - (NC),DUK,1,0.4,,,,,,,,,0.0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,0.4,,,,0.4,,,,,,0,,,,,,0,,,,,,0,0,0.4,0,0,0,0.4
2024,NC,240.0,Albemarle Electric Member Corp,PJM,9,0.054,,,AC,0.046,0.008,,,,0.054,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0.046,0.008,0,0,0,0.054
2024,NC,1889.0,Blue Ridge Elec Member Corp - (NC),DUK,7,1.315,,0.5,AC,0.5,0.8,,,,1.3,,,,,,0,,,,,,0,,,0.015,,,0.015,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0.5,0.8,0.015,0,0,1.315
2024,NC,1891.0,Blue Ridge Mountain EMC - (GA),TVA,106,13.474,0,0,AC,5.57,7.904,0,0,0,13.474,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,7.904,0,0,0,13.474
2024,NC,3046.0,Duke Energy Progress - (NC),CPLE,119,19.88,0,0,AC,0.194,14.223,,,,14.417,,,,,,0,,,,,,0,,0.006,,,,0.006,,4.857,,,,4.857,,,,,,0,,,,,,0,,0.35,,,,0.35,,,,,,0,,0.25,,,,0.25,0.194,19.686,0,0,0,19.88
2024,NC,3107.0,Carteret-Craven El Member Corp,CPLE,72,2.42,2.42,0.132,,,,,,,0.0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0.251,2.169,,,,2.42,,,,,,0,,,,,,0,,,,,,0,0.251,2.169,0,0,0,2.42
2024,NC,5416.0,"Duke Energy Carolinas, LLC",DUK,215,22.803,0,3.385,AC,0.454,16.23,,,,16.684,0,0,,,,0,0,0,,,,0,0.001,0.038,,,,0.039,0,5.21,,,,5.21,0,0,,,,0,0,0,,,,0,0,0.87,,,,0.87,0,0,,,,0,0,0,,,,0,0.455,22.348,0,0,0,22.803
2024,NC,6235.0,Fayetteville Public Works Commission,CPLE,40,1.382,,1.13,AC,0.252,0.88,,,,1.132,,0.25,,,,0.25,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0.252,1.13,0,0,0,1.382
2024,NC,6784.0,French Broad Elec Member Corp,CPLE,18,3.577,,3,DC,0.019,0.558,,,,0.577,,,,,,0,,,,,,0,,,,,,0,,3,,,,3,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0.019,3.558,0,0,0,3.577
2024,NC,7027.0,City of Gastonia - (NC),DUK,37,2.962,,,AC,0.166,1.096,,,,1.262,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,1.7,,,,1.7,,,,,,0,,,,,,0,,,,,,0,0.166,2.796,0,0,0,2.962
2024,NC,8333.0,Haywood Electric Member Corp,DUK,3,0.615,0.615,0.615,,,,,,,0.0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,0.615,0.615,,,,,,0,,,,,,0,,,,,,0,0,0,0,0,0.615,0.615
2024,NC,8571.0,Town of High Point,DUK,5,2.1,2.1,0.9,DC,,0.1,,,,0.1,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,2,,,,2,,,,,,0,,,,,,0,,,,,,0,0,2.1,0,0,0,2.1
2024,NC,10966.0,City of Lexington - (NC),DUK,6,1.568,1.568,0,AC,,0.068,,,,0.068,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,1.5,,,,1.5,,,,,,0,,,,,,0,,,,,,0,0,1.568,0,0,0,1.568
2024,NC,11291.0,Lumbee River Elec Member Corp,CPLE,121,1.45,,,AC,0.88,0.57,,,,1.45,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0.88,0.57,0,0,0,1.45
2024,NC,12801.0,City of Monroe - (NC),DUK,4,1.4,1.4,0,,,,,,,0.0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,1.4,,,,1.4,,,,,,0,,,,,,0,,,,,,0,0,1.4,0,0,0,1.4
2024,NC,12944.0,City of Morganton - (NC),DUK,4,1.6,,,AC,,0.8,,,,0.8,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,0.8,,,,0.8,,,,,,0,,,,,,0,,,,,,0,0,1.6,0,0,0,1.6
2024,NC,13027.0,"Mountain Electric Coop, Inc",TVA,27,1.16,0,0,AC,0.167,0.991,0,0,0,1.158,,,,,,,,,,,,,0,0.002,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167,0.993,0,0,0,1.16
2024,NC,13687.0,North Carolina Eastern M P A,CPLE,244,102.25,,,,,,,,,0.0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,102.25,,,102.25,,,,,,0,,,,,,0,,,,,,0,0,0,102.25,0,0,102.25
2024,NC,15023.0,Piedmont Electric Member Corp,DUK,18,1.445,0.35,1.075,AC,0.06,0.31,,,,0.37,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,0.35,,,0.725,1.075,,,,,,0,,,,,,0,,,,,,0,0.06,0.66,0,0,0.725,1.445
2024,NC,15671.0,Randolph Electric Member Corp,CPLE,413,31.732,30.45,,DC,0.487,0.795,,,,1.282,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,30.45,,,,30.45,,,,,,0,,,,,,0,,,,,,0,0.487,31.245,0,0,0,31.732
2024,NC,18022.0,City of Statesville - (NC),DUK,9,0.632,0.4,0,AC,0.032,0.2,,,,0.232,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0.4,,,,0.4,,0,,,,0,,0,,,,0,,0,,,,0,0.032,0.6,0,0,0,0.632
2024,NC,18339.0,Surry-Yadkin Elec Member Corp,DUK,213,1.877,,,AC,1.877,,,,,1.877,0,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,1.877,0,0,0,0,1.877
2024,NC,18957.0,Tri-County Elec Member Corp (NC),CPLE,8,2.0,2,0.55,,,,,,,0.0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,2,,,,2,,,,,,0,,,,,,0,,,,,,0,0,2,0,0,0,2.0
2024,NC,19154.0,Tri-State Electric Member Corp,TVA,5,0.041,0,0,AC,0.041,0,0,0,0,0.041,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0,0,0,0,0.041
2024,NC,19876.0,Virginia Electric & Power Co,PJM,2,0.566,0.5,0.066,AC,,,,,,0.0,,,,,,0,,,,,,0,,0.066,,,,0.066,,,,,,0,,,,,,0,,0.5,,,,0.5,,,,,,0,,,,,,0,,,,,,0,0,0.566,0,0,0,0.566
2024,NC,19981.0,Wake Electric Membership Corp,CPLE,5,0.511,0.5,0.5,AC,0.011,,,,,0.011,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0.3,0.2,,,,0.5,,,,,,0,,,,,,0,,,,,,0,0.311,0.2,0,0,0,0.511
2024,NC,21632.0,EnergyUnited Elec Member Corp,DUK,16,5.345,,1,AC,0.041,0.104,,,1,1.145,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,4.2,4.2,,,,,,0,,,,,,0,,,,,,0,0.041,0.104,0,0,5.2,5.345
2024,NC,24889.0,Brunswick Electric Member Corp,CPLE,21,0.437,,0.023,AC,0.104,0.163,,,,0.267,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,0.17,,,,0.17,0.104,0.333,0,0,0,0.437
2024,NC,40441.0,Town of Murphy - (NC),TVA,10,0.122,0,0,AC,0.071,0.051,0,0,0,0.122,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071,0.051,0,0,0,0.122
2024,NC,99999.0,State Adjustment,CPLE,,-0.241,,,,-0.088,-0.236,,,0.083,-0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.088,-0.236,,,0.083,-0.241
2024,NC,99999.0,State Adjustment,DUK,,0.148,,,,0.165,-0.017,,,,0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165,-0.017,,,,0.148
2024,ND,12090.0,"McLean Electric Coop, Inc",MISO,1,0.24,,,AC,,0.24,,,,0.24,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0,0.24,0,0,0,0.24
2024,ND,12199.0,Montana-Dakota Utilities Co,MISO,36,0.635,,,AC,0.119,0.494,,,,0.613,0.013,,,,,0.013,,,,,,0,0.002,,,,,0.002,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0.007,,,,,0.007,0.141,0.494,0,0,0,0.635
2024,ND,24949.0,Cass County Elec Coop Inc,MISO,1,0.9,,,,,,,,,0.0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,0.9,,,,0.9,,,,,,0,,,,,,0,,,,,,0,0,0.9,0,0,0,0.9
2024,NE,4373.0,Cornhusker Public Power Dist,SWPP,32,1.228,0,0,AC,0.42,0.808,,,,1.228,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0.42,0.808,0,0,0,1.228
2024,NE,4671.0,Custer Public Power District,SWPP,8,3.3,0,0,DC,0,0,0,0,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3
2024,NE,4911.0,Dawson Power District,SWPP,1,0.308,,,AC,,0.308,,,,0.308,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0,0.308,0,0,0,0.308
2024,NE,11018.0,Lincoln Electric System,SWPP,12,1.265,,0.05,AC,0.05,0.487,0.002,,,0.539,,,,,,0,,,,,,0,,0.001,,,,0.001,,,,,,0,,,,,,0,,0.725,,,,0.725,,,,,,0,,,,,,0,,,,,,0,0.05,1.213,0.002,0,0,1.265
2024,NE,12539.0,Midwest Electric Member Corp - (NE),WACM,18,0.243,0,0,AC,0.233,0.01,0,0,0,0.243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233,0.01,0,0,0,0.243
2024,NE,14127.0,Omaha Public Power District,SWPP,56,11.939,9.115,1.065,AC,0.008,1.474,1.305,,,2.787,,,,,,0,,,,,,0,0.012,0.019,0.004,,,0.035,,0.002,,,,0.002,,,,,,0,,7.3,1.815,,,9.115,,,,,,0,,,,,,0,,,,,,0,0.02,8.795,3.124,0,0,11.939
2024,NE,17548.0,South Central Public Pwr Dist,SWPP,3,1.05,0,0,AC,0,0,0,0,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05
2024,NE,40606.0,City of Grand Island - (NE),SWPP,1,0.133,,,AC,,0.033,0.1,,,0.133,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0,0.033,0.1,0,0,0.133
2024,NE,99999.0,State Adjustment,SWPP,,1.372,,,,0.012,0.347,0,,1.013,1.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.347,0,,1.013,1.372
2024,NH,15472.0,Public Service Co of NH,ISNE,14,6.351,0.8,,,,,,,,0.0,,,,,,0,,,,,,0,,,,,,0,,0.3,,,2.346,2.646,,,,,,0,,1.2,,,0.81,2.01,,1.08,,,,1.08,,0.615,,,,0.615,,,,,,0,0,3.195,0,0,3.156,6.351
2024,NH,24590.0,Unitil Energy Systems,ISNE,4,0.619,,,AC,,0.554,,,,0.554,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,0.065,,,,0.065,,,,,,0,,,,,,0,0,0.619,0,0,0,0.619
2024,NJ,9726.0,Jersey Central Power & Lt Co,PJM,3,0.455,0,0,,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.42,0,0.035,0,0,0,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0,0,0.42,0.455
2024,NJ,15477.0,Public Service Elec & Gas Co,PJM,161338,45.134,,,DC,,9.394,,,35.74,45.134,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0,9.394,0,0,35.74,45.134
2024,NJ,99999.0,State Adjustment,PJM,,-7.471,,,,0.38,-1.618,,,-6.233,-7.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,-1.618,,,-6.233,-7.471
2024,NM,10378.0,"Kit Carson Electric Coop, Inc",PNM,5,0.798,,0.798,AC,,,,,0.798,0.798,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0,0,0,0,0.798,0.798
2024,NM,99999.0,State Adjustment,WACM,,0.784,,,,,,,,0.784,0.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.784,0.784
2024,NV,13073.0,"Mt Wheeler Power, Inc",NEVP,7,0.023,,,AC,0.005,0.014,,,,0.019,,,,,,0,,,,,,0,0.004,,,,,0.004,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0.009,0.014,0,0,0,0.023
2024,NV,17166.0,Sierra Pacific Power Co,NEVP,4,1.187,,,,,,,,,0.0,,,,,,0,,,,,,0,,,,,,0,,1.187,,,,1.187,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0,1.187,0,0,0,1.187
2024,NV,99999.0,State Adjustment,NEVP,,0.295,,,,0.028,0.143,,,0.124,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.143,,,0.124,0.295
2024,NY,3249.0,Central Hudson Gas & Elec Corp,NYIS,17,2.545,0.3,0,AC,,0.505,,,,0.505,0.04,0.21,,,,0.25,,,,,,0,,,,,,0,,0.98,,,,0.98,,,,,,0,,0.81,,,,0.81,,,,,,0,,,,,,0,,,,,,0,0.04,2.505,0,0,0,2.545
2024,NY,4226.0,Consolidated Edison Co-NY Inc,NYIS,394,63.881,,,AC,,,,,,0.0,,3.42,,,,3.42,,4.394,,,,4.394,,,,,,0,,,,,,0,,,,,,0,,45.241,,,,45.241,,14.945,,,,14.945,,0.275,,,,0.275,,,,,,0,0,63.881,0,0,0,63.881
2024,NY,9645.0,Jamestown Board of Public Util,NYIS,1,0.076,0,0.076,AC,,,,,0.076,0.076,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0,0,0,0,0.076,0.076
2024,NY,11171.0,Long Island Power Authority,NYIS,160,51.634,,,AC,,37.797,,,,37.797,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,11.86,,,,11.86,,1.977,,,,1.977,,,,,,0,,,,,,0,0,51.634,0,0,0,51.634
2024,NY,13511.0,New York State Elec & Gas Corp,NYIS,44,12.8,,,AC,0.01,,,,,0.01,,,,,,0,,,,,,0,0.01,0.5,,,,0.51,,0.82,,,,0.82,,,,,,0,,,,,,0,,10.31,,,,10.31,,,,,,0,,1.15,,,,1.15,0.02,12.78,0,0,0,12.8
2024,NY,16183.0,Rochester Gas & Electric Corp,NYIS,19,5.468,,,AC,,0.65,,,,0.65,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,4.818,,,,4.818,,,,,,0,0,5.468,0,0,0,5.468
2024,NY,99999.0,State Adjustment,NYIS,,0.086,,,,0.086,,,,,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086,,,,,0.086
2024,OH,3542.0,Duke Energy Ohio Inc,PJM,6,3.302,0,0.002,AC,,0.002,,,,0.002,,,,,,0,,,,,,0,,2.55,,,,2.55,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,0.75,,,,0.75,0,3.302,0,0,0,3.302
2024,OH,4683.0,City of Cuyahoga Falls - (OH),PJM,2,0.2,0.2,0.2,,,,,,,0.0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0,0.2,0,0,,0.2,,,,,,0,,,,,,0,,,,,,0,0,0.2,0,0,0,0.2
2024,OH,7004.0,"Buckeye Power, Inc",PJM,24,2.95,0,2.1,DC,,,,,2.1,2.1,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,0.85,,,0.85,,,,,,0,,,,,,0,,,,,,0,0,0,0.85,0,2.1,2.95
2024,OH,7977.0,City of Hamilton - (OH),PJM,9,0.06,,,AC,0.06,,,,,0.06,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0.06,0,0,0,0,0.06
2024,OH,12990.0,Consolidated Cooperative,PJM,1,0.75,,,AC,,,,,,0.0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,0.75,,,,0.75,,,,,,0,,,,,,0,,,,,,0,0,0.75,0,0,0,0.75
2024,OH,14006.0,Ohio Power Co,PJM,14,0.713,,0.371,AC,0.076,0.125,0.001,0,0,0.202,0.003,0.25,0,0,0,0.253,0.009,0.25,0,0,0,0.259,0,0,0.01,0,0,0.01,,,,,,0,,,,,,0,0,0.248,0,0,0,0.248,,,,,,0,,,,,,0,,,,,,0,0.079,0.623,0.011,0,0,0.713
2024,OH,99999.0,State Adjustment,PJM,,-0.366,,,,,,,,-0.366,-0.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.366,-0.366
2024,OK,3226.0,"Central Rural Electric Cooperative, Inc",AECI,4,1.729,0.975,1.729,AC,,,,,0.504,0.504,,,,,0.25,0.25,,,,,0.475,0.475,,,,,,0,,,,,,0,,,,,,0,,,,,0.975,0.975,,,,,,0,,,,,,0,,,,,,0,0,0,0,0,1.729,1.729
